ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
31435150,174688201915,2019,174688,15,93.243,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE,38302,N,,,,,,N,93,243,746000412,93,,,,N,0,,38302,,,Y,,38302,0,,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE
31435137,17468820192,2019,174688,2,84.027,SPECIAL EDUCATION_GRANTS TO STATES,766858,Y,,,,,,N,84,027,746000412,84,U,,,N,0,,766858,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,1225839,1248029,,SPECIAL EDUCATION_GRANTS TO STATES
31435138,17468820193,2019,174688,3,84.027,SPECIAL EDUCATION_GRANTS TO STATES,458981,Y,,,,,,N,84,027,746000412,84,U,,,N,0,,458981,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,1225839,1248029,,SPECIAL EDUCATION_GRANTS TO STATES
31435142,17468820197,2019,174688,7,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,51105,N,,,,,,N,84,367,746000412,84,,,,N,0,,51105,A,,Y,,51105,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31435139,17468820194,2019,174688,4,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,22190,Y,,,,,,N,84,173,746000412,84,U,,,N,0,,22190,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,22190,1248029,,SPECIAL EDUCATION_PRESCHOOL GRANTS
31435140,17468820195,2019,174688,5,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,22779,N,,,,,,N,84,048,746000412,84,,,,N,0,,22779,,,Y,,22779,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
31435141,17468820196,2019,174688,6,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,14658,N,,,,,,N,84,365,746000412,84,,,,N,0,,14658,A,,Y,,14658,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
31435143,17468820198,2019,174688,8,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,16517,N,,,,,,N,84,424,746000412,84,,,,N,0,,16517,A,,Y,,16517,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31435144,17468820199,2019,174688,9,84.369,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES,490,N,,,,,,N,84,369,746000412,84,,,,N,0,,490,A,,Y,,490,0,,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES
32150806,17820820191,2019,178208,1,10.557,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN",1191651,Y,,,,,,N,10,557,396005532,10,U,,,N,0,,0,,,N,,1231492,0,,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN"
32150815,178208201910,2019,178208,10,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,105000,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150905,1782082019100,2019,178208,100,93.243,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE,11988,N,,,,,,N,93,243,396005532,93,,,,N,0,,0,,,N,,1222388,0,,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE
32150906,1782082019101,2019,178208,101,93.251,UNIVERSAL NEWBORN HEARING SCREENING,16254,N,,,,,,N,93,251,396005532,93,,,,N,0,,0,,,N,,40631,0,,EARLY HEARING DETECTION AND INTERVENTION
32150907,1782082019102,2019,178208,102,93.251,UNIVERSAL NEWBORN HEARING SCREENING,24377,N,,,,,,N,93,251,396005532,93,,,,N,0,,0,,,N,,40631,0,,EARLY HEARING DETECTION AND INTERVENTION
32150908,1782082019103,2019,178208,103,93.268,IMMUNIZATION COOPERATIVE AGREEMENTS,242429,N,,,,,,N,93,268,396005532,93,,,,N,0,,0,,,N,,242429,0,,IMMUNIZATION COOPERATIVE AGREEMENTS
32150909,1782082019104,2019,178208,104,93.322,CSELS PARTNERSHIP: STRENGTHENING PUBLIC HEALTH LABORATORIES,11000,N,,,,,,N,93,322,396005532,93,,,,N,0,,0,,,N,,34328,0,,CSELS PARTNERSHIP: STRENGTHENING PUBLIC HEALTH LABORATORIES
32150910,1782082019105,2019,178208,105,93.322,CSELS PARTNERSHIP: STRENGTHENING PUBLIC HEALTH LABORATORIES,23328,N,,,,,,N,93,322,396005532,93,,,,N,0,,0,,,N,,34328,0,,CSELS PARTNERSHIP: STRENGTHENING PUBLIC HEALTH LABORATORIES
32150911,1782082019106,2019,178208,106,93.323,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC),99755,N,,,,,,N,93,323,396005532,93,,,,N,0,,0,,,N,,293400,0,,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC)
32150912,1782082019107,2019,178208,107,93.323,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC),193645,N,,,,,,N,93,323,396005532,93,,,,N,0,,0,,,N,,293400,0,,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC)
32150913,1782082019108,2019,178208,108,93.354,PUBLIC HEALTH EMERGENCY RESPONSE:  COOPERATIVE AGREEMENT FOR EMERGENCY RESPONSE: PUBLIC HEALTH CRISIS RESPONSE,33175,N,,,,,,N,93,354,396005532,93,,,,N,0,,0,,,N,,33175,0,,PUBLIC HEALTH EMERGENCY RESPONSE:  COOPERATIVE AGREEMENT FOR EMERGENCY RESPONSE: PUBLIC HEALTH CRISIS RESPONSE
32150914,1782082019109,2019,178208,109,93.421,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATION'S HEALTH,26083,N,,,,,,N,93,421,396005532,93,,,,N,0,,0,,,N,,26083,0,,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATION’S HEALTH
32150816,178208201911,2019,178208,11,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,2809002,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,1069438,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150915,1782082019110,2019,178208,110,93.436,WELL-INTEGRATED SCREENING AND EVALUATION FOR WOMEN ACROSS THE NATION (WISEWOMAN),12512,N,,,,,,N,93,436,396005532,93,,,,N,0,,0,,,N,,12512,0,,WELL-INTEGRATED SCREENING AND EVALUATION FOR WOMEN ACROSS THE NATION (WISEWOMAN)
32150916,1782082019111,2019,178208,111,93.505,"AFFORDABLE CARE ACT (ACA) MATERNAL, INFANT, AND EARLY CHILDHOOD HOME VISITING PROGRAM",-24148,N,,,,,,N,93,505,396005532,93,,,,N,0,,0,,,N,,-24148,0,,"AFFORDABLE CARE ACT (ACA) MATERNAL, INFANT, AND EARLY CHILDHOOD HOME VISITING PROGRAM"
32150917,1782082019112,2019,178208,112,93.870,"MATERNAL, INFANT AND EARLY CHILDHOOD HOME VISITING PROGRAM",275953,N,,,,,,N,93,870,396005532,93,,,,N,0,,0,,,N,,1155676,0,,"MATERNAL, INFANT AND EARLY CHILDHOOD HOME VISITING GRANT"
32150918,1782082019113,2019,178208,113,93.870,"MATERNAL, INFANT AND EARLY CHILDHOOD HOME VISITING PROGRAM",879723,N,,,,,,N,93,870,396005532,93,,,,N,0,,0,,,N,,1155676,0,,"MATERNAL, INFANT AND EARLY CHILDHOOD HOME VISITING GRANT"
32150919,1782082019114,2019,178208,114,93.539,PPHF CAPACITY BUILDING ASSISTANCE TO STRENGTHEN PUBLIC HEALTH IMMUNIZATION INFRASTRUCTURE AND PERFORMANCE FINANCED IN PART BY PREVENTION AND PUBLIC HEALTH FUNDS,23073,N,,,,,,N,93,539,396005532,93,,,,N,0,,0,,,N,,23073,0,,PPHF CAPACITY BUILDING ASSISTANCE TO STRENGTHEN PUBLIC HEALTH IMMUNIZATION INFRASTRUCTURE AND PERFORMANCE FINANCED IN PART BY PREVENTION AND PUBLIC HEALTH FUNDS
32150920,1782082019115,2019,178208,115,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,-13282,N,,,,,,N,93,558,396005532,93,,,,N,0,,0,,TANF CLUSTER,N,,-13282,-13282,,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES
32150921,1782082019116,2019,178208,116,93.734,EMPOWERING OLDER ADULTS AND ADULTS WITH DISABILITIES THROUGH CHRONIC DISEASE SELF-MANAGEMENT EDUCATION PROGRAMS Ð FINANCED BY PREVENTION AND PUBLIC HEALTH FUNDS (PPHF),1100,N,,,,,,N,93,734,396005532,93,,,,N,0,,0,,,N,,1100,0,,EMPOWERING OLDER ADULTS AND ADULTS WITH DISABILITIES THROUGH CHRONIC DISEASE SELF-MANAGEMENT EDUCATION PROGRAMS Ð FINANCED BY PREVENTION AND PUBLIC HEALTH FUNDS (PPHF)
32150922,1782082019117,2019,178208,117,93.758,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT FUNDED SOLELY WITH PREVENTION AND PUBLIC HEALTH FUNDS (PPHF),53311,N,,,,,,N,93,758,396005532,93,,,,N,0,,0,,,N,,53311,0,,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT FUNDED SOLELY WITH PREVENTION AND PUBLIC HEALTH FUNDS (PPHF)
32150923,1782082019118,2019,178208,118,93.778,MEDICAL ASSISTANCE PROGRAM,212534,N,,,,,,N,93,778,396005532,93,,,,N,0,,0,,MEDICAID CLUSTER,N,,212534,212534,,MEDICAL ASSISTANCE PROGRAM
32150924,1782082019119,2019,178208,119,93.810,PAUL COVERDELL NATIONAL ACUTE STROKE PROGRAM NATIONAL CENTER FOR CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,1500,N,,,,,,N,93,810,396005532,93,,,,N,0,,0,,,N,,15923,0,,PAUL COVERDELL NATIONAL ACUTE STROKE PROGRAM NATIONAL CENTER FOR CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION
32150817,178208201912,2019,178208,12,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,89510,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,89510,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150925,1782082019120,2019,178208,120,93.810,PAUL COVERDELL NATIONAL ACUTE STROKE PROGRAM NATIONAL CENTER FOR CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,14423,N,,,,,,N,93,810,396005532,93,,,,N,0,,0,,,N,,15923,0,,PAUL COVERDELL NATIONAL ACUTE STROKE PROGRAM NATIONAL CENTER FOR CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION
32150926,1782082019121,2019,178208,121,93.898,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS",140863,N,,,,,,N,93,898,396005532,93,,,,N,0,,0,,,N,,272876,0,,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS"
32150927,1782082019122,2019,178208,122,93.898,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS",132013,N,,,,,,N,93,898,396005532,93,,,,N,0,,0,,,N,,272876,0,,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS"
32150928,1782082019123,2019,178208,123,93.926,HEALTHY START INITIATIVE,13830,N,,,,,,N,93,926,396005532,93,,,,N,0,,0,,,N,,13830,0,,HEALTHY START INITIATIVE
32150929,1782082019124,2019,178208,124,93.940,HIV PREVENTION ACTIVITIES_HEALTH DEPARTMENT BASED,49098,N,,,,,,N,93,940,396005532,93,,,,N,0,,0,,,N,,49098,0,,HIV PREVENTION ACTIVITIES_HEALTH DEPARTMENT BASED
32150930,1782082019125,2019,178208,125,93.977,PREVENTIVE HEALTH SERVICES_SEXUALLY TRANSMITTED DISEASES CONTROL GRANTS,329504,N,,,,,,N,93,977,396005532,93,,,,N,0,,0,,,N,,329504,0,,PREVENTIVE HEALTH SERVICES_SEXUALLY TRANSMITTED DISEASES CONTROL GRANTS
32150931,1782082019126,2019,178208,126,93.991,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT,3124,N,,,,,,N,93,991,396005532,93,,,,N,0,,0,,,N,,3124,0,,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT
32150932,1782082019127,2019,178208,127,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,34453,N,,,,,,N,93,994,396005532,93,,,,N,0,,0,,,N,,345919,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
32150933,1782082019128,2019,178208,128,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,310710,N,,,,,,N,93,994,396005532,93,,,,N,0,,0,,,N,,345919,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
32150934,1782082019129,2019,178208,129,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,756,N,,,,,,N,93,994,396005532,93,,,,N,0,,0,,,N,,345919,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
32150818,178208201913,2019,178208,13,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,323244,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,98639,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150935,1782082019130,2019,178208,130,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,46674,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150936,1782082019131,2019,178208,131,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,10350,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150937,1782082019132,2019,178208,132,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,338,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150938,1782082019133,2019,178208,133,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,8,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150939,1782082019134,2019,178208,134,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,17023,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150940,1782082019135,2019,178208,135,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,20170,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150941,1782082019136,2019,178208,136,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,49416,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150819,178208201914,2019,178208,14,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,14823,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,14823,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150942,1782082019137,2019,178208,137,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,8337,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150943,1782082019138,2019,178208,138,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,89326,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150944,1782082019139,2019,178208,139,95.001,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM,65946,N,,,,,,Y,95,001,396005532,95,,,,N,0,,0,,,N,,307588,0,,HIGH INTENSITY DRUG TRAFFICKING AREAS PROGRAM
32150945,1782082019140,2019,178208,140,97.044,ASSISTANCE TO FIREFIGHTERS GRANT,22191,N,,,,,,Y,97,044,396005532,97,,,,N,0,,0,,,N,,22191,0,,ASSISTANCE TO FIREFIGHTERS GRANT
32150946,1782082019141,2019,178208,141,97.047,PRE-DISASTER MITIGATION,18000,N,,,,,,N,97,047,396005532,97,,,,N,0,,0,,,N,,18000,0,,PRE-DISASTER MITIGATION
32150947,1782082019142,2019,178208,142,97.067,HOMELAND SECURITY GRANT PROGRAM,-11438,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150948,1782082019143,2019,178208,143,97.067,HOMELAND SECURITY GRANT PROGRAM,80000,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150949,1782082019144,2019,178208,144,97.067,HOMELAND SECURITY GRANT PROGRAM,224995,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150950,1782082019145,2019,178208,145,97.067,HOMELAND SECURITY GRANT PROGRAM,24198,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150951,1782082019146,2019,178208,146,97.067,HOMELAND SECURITY GRANT PROGRAM,8135,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150952,1782082019147,2019,178208,147,97.067,HOMELAND SECURITY GRANT PROGRAM,5902,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150953,1782082019148,2019,178208,148,97.067,HOMELAND SECURITY GRANT PROGRAM,6000,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150954,1782082019149,2019,178208,149,97.067,HOMELAND SECURITY GRANT PROGRAM,16993,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150820,178208201915,2019,178208,15,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,125883,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,125883,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150955,1782082019150,2019,178208,150,97.067,HOMELAND SECURITY GRANT PROGRAM,14989,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150956,1782082019151,2019,178208,151,97.067,HOMELAND SECURITY GRANT PROGRAM,8200,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150957,1782082019152,2019,178208,152,97.067,HOMELAND SECURITY GRANT PROGRAM,19242,N,,,,,,N,97,067,396005532,97,,,,N,0,,0,,,N,,397216,0,,HOMELAND SECURITY GRANT PROGRAM
32150821,178208201916,2019,178208,16,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,32296,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,32296,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150822,178208201917,2019,178208,17,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,88959,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,23740,,CDBG ENTITLEMENT GRANTS CLUSTER,Y,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150823,178208201918,2019,178208,18,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,-22994,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150824,178208201919,2019,178208,19,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,237260,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150807,17820820192,2019,178208,2,10.557,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN",39841,Y,,,,,,N,10,557,396005532,10,U,,,N,0,,0,,,N,,1231492,0,,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN"
32150825,178208201920,2019,178208,20,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,17122,Y,,,,,,Y,14,218,396005532,14,U,,,N,0,,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150826,178208201921,2019,178208,21,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,3628544,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150827,178208201922,2019,178208,22,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,352556,Y,,,,,,Y,14,218,396005532,14,U,,,Y,0,4589315,0,,CDBG ENTITLEMENT GRANTS CLUSTER,N,,19179582,19179582,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32150828,178208201923,2019,178208,23,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,259000,N,,,,,,N,14,228,396005532,14,,,,Y,0,409000,0,,,N,,409000,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
32150829,178208201924,2019,178208,24,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,150000,N,,,,,,N,14,228,396005532,14,,,,Y,0,409000,0,,,N,,409000,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
32150830,178208201925,2019,178208,25,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,1277245,N,,,,,,Y,14,231,396005532,14,,,,N,0,,1202203,,,Y,,1927252,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
32150831,178208201926,2019,178208,26,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,85989,N,,,,,,Y,14,231,396005532,14,,,,N,0,,85989,,,Y,,1927252,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
32150832,178208201927,2019,178208,27,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,167610,N,,,,,,Y,14,231,396005532,14,,,,N,0,,167610,,,Y,,1927252,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
32150833,178208201928,2019,178208,28,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,125224,N,,,,,,N,14,231,396005532,14,,,,N,0,,110999,,,Y,,1927252,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
32150836,178208201931,2019,178208,31,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,372686,N,,,,,,Y,14,239,396005532,14,,,,Y,0,10870557,372686,,,Y,,15985519,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
32150834,178208201929,2019,178208,29,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,271184,N,,,,,,N,14,231,396005532,14,,,,N,0,,264810,,,Y,,1927252,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
32150808,17820820193,2019,178208,3,10.561,STATE ADMINISTRATIVE MATCHING GRANTS FOR THE SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM,173,N,,,,,,N,10,561,396005532,10,,,,N,0,,0,,SNAP CLUSTER,N,,22203,22203,,STATE ADMINISTRATIVE MATCHING GRANTS FOR THE SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM
32150835,178208201930,2019,178208,30,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,769611,N,,,,,,Y,14,239,396005532,14,,,,N,0,,413267,,,Y,,15985519,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
32150837,178208201932,2019,178208,32,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,918392,N,,,,,,Y,14,239,396005532,14,,,,N,0,,867601,,,Y,,15985519,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
32150838,178208201933,2019,178208,33,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,986517,N,,,,,,Y,14,239,396005532,14,,,,Y,0,10870557,804702,,,Y,,15985519,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
32150839,178208201934,2019,178208,34,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,255112,N,,,,,,Y,14,239,396005532,14,,,,N,0,,255112,,,Y,,15985519,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
